name,pos,t1_dist,t2_dist,dist_diff
Duron Harmon,FS,12.98536098843617,14.237029184489304,-1.2516681960531333
Devin McCourty,FS,29.439906589525723,22.95761747220299,6.482289117322733
Duron Harmon,FS,18.964899156072516,16.097307228229198,2.8675919278433177
T.J. McDonald,SS,23.026013549896124,25.11038430609934,-2.084370756203217
Walt Aikens,DB,22.05852442934477,23.18784595429252,-1.1293215249477484
Walt Aikens,DB,17.63774361986249,24.018209758431205,-6.380466138568714
Walt Aikens,DB,12.3139636185917,13.795872571171424,-1.4819089525797242
Maurice Smith,DB,21.307435321971532,23.259548576874835,-1.9521132549033027
Devin McCourty,FS,18.951371981996445,19.20195042176705,-0.25057843977060656
Maurice Smith,DB,9.713336193090402,9.472618434202866,0.240717758887536
T.J. McDonald,SS,7.839183630965663,6.4756852919208505,1.3634983390448125
Devin McCourty,FS,27.01795884222197,32.476214372983804,-5.458255530761836
Devin McCourty,FS,6.116502268453754,2.829858653714002,3.286643614739752
Devin McCourty,FS,17.645724694667546,17.559866172610782,0.08585852205676403
Devin McCourty,FS,21.680747219595542,21.66575639113483,0.014990828460710759
Corey Graham,FS,21.218982067950385,24.54519301207469,-3.3262109441243055
Corey Graham,FS,14.781789472185036,16.311299764273855,-1.529510292088819
Corey Graham,FS,26.284573422446865,20.929787385446605,5.35478603700026
Kenny Vaccaro,SS,13.99515630495065,3.9176013069223896,10.07755499802826
Kenny Vaccaro,SS,7.577156458725138,10.087442688808698,-2.51028623008356
Kevin Byard,FS,12.567788190449425,16.708874887316618,-4.141086696867193
Kevin Byard,FS,8.52606005139537,11.59674523303845,-3.0706851816430785
Kevin Byard,FS,9.845862075003895,21.4758003343298,-11.629938259325906
Corey Graham,FS,20.12610742294694,17.3001300573146,2.8259773656323404
Corey Graham,FS,25.460659850051016,15.011362363223395,10.449297486827621
Kevin Byard,FS,11.278741064498288,7.661233582132848,3.61750748236544
Kenny Vaccaro,SS,18.965096888758577,24.01083297180671,-5.0457360830481335
Kevin Byard,FS,30.653941019059857,30.33989123250115,0.31404978655870863
Kenny Vaccaro,SS,16.6865934210671,15.48399496254116,1.2025984585259408
Corey Graham,FS,24.02295776960031,31.450996804552947,-7.428039034952636
Corey Graham,FS,12.28018322338881,13.570014738385511,-1.2898315149967008
Corey Graham,FS,18.30553195075194,29.230417376424853,-10.924885425672912
Avonte Maddox,CB,25.752601810302586,26.178176025078606,-0.4255742147760202
Kevin Byard,FS,15.513120253514444,12.274188364205596,3.238931889308848
Kendrick Lewis,FS,8.257808425968728,8.720808448762075,-0.46300002279334684
Kevin Byard,FS,16.035485649022295,22.072428502545883,-6.036942853523588
Kendrick Lewis,FS,14.76766738520339,13.840375717443512,0.9272916677598779
Kevin Byard,FS,24.2592539044382,20.788193764730984,3.471060139707216
Kevin Byard,FS,14.41867192219866,15.023984158671094,-0.6053122364724342
Kendrick Lewis,FS,36.77147807744475,37.017522877685906,-0.24604480024115816
Corey Graham,FS,14.130905844990973,3.0970469805929755,11.033858864397999
Corey Graham,FS,19.994959364799918,15.686714123741783,4.308245241058135
Corey Graham,FS,24.554335666028518,21.84350246640863,2.710833199619888
Kenny Vaccaro,SS,18.161423402365795,15.338552734857354,2.8228706675084414
Kevin Byard,FS,17.818378152907183,16.36444010652366,1.4539380463835236
Kenny Vaccaro,SS,14.908537822335227,14.711369752677689,0.19716806965753797
Kevin Byard,FS,25.96651690157923,30.19314491734837,-4.2266280157691405
Kevin Byard,FS,9.748912759892766,7.598486691440604,2.1504260684521626
Kevin Byard,FS,13.016973534581684,13.159532666474142,-0.14255913189245817
Kenny Vaccaro,SS,11.593653436255535,10.301228082126899,1.2924253541286355
Corey Graham,FS,15.52175247837692,16.9495280170275,-1.4277755386505806
Corey Graham,FS,15.793796250426931,18.21470010733089,-2.4209038569039603
Nigel Bradham,OLB,9.46488774365549,9.941453616046298,-0.4765658723908075
Jordan Hicks,MLB,8.081707740323198,10.553203305158105,-2.471495564834907
Kenny Vaccaro,SS,15.924145188988948,18.232158402120138,-2.30801321313119
Kevin Byard,FS,24.240008250823674,27.88818387776443,-3.6481756269407555
Kenny Vaccaro,SS,18.57593335474694,15.448870508875396,3.127062845871544
Kenny Vaccaro,SS,18.373951670775668,22.86793606777839,-4.493984397002723
Kevin Byard,FS,24.8619749818875,26.414397589193666,-1.5524226073061662
Kevin Byard,FS,22.041345240252465,21.167078211222258,0.8742670290302073
Kenny Vaccaro,SS,7.381395532011543,12.042466524761444,-4.661070992749901
Kevin Byard,FS,5.8860003397893195,3.8625380257027886,2.023462314086531
Kevin Byard,FS,13.180842158223431,21.51204546294936,-8.331203304725928
Corey Graham,FS,10.102722405371734,6.890718395058671,3.2120040103130636
Avonte Maddox,CB,4.137305886685191,7.290061728133712,-3.1527558414485215
Kevin Byard,FS,21.124152053987874,16.27769639721788,4.846455656769994
Kendrick Lewis,FS,11.707249890559266,13.195472708470884,-1.488222817911618
Kevin Byard,FS,20.464701317146073,23.97811710706243,-3.5134157899163583
Kendrick Lewis,FS,7.777878888231679,11.248182075339999,-3.4703031871083203
Kevin Byard,FS,9.987051616968841,11.053650980558412,-1.066599363589571
Kendrick Lewis,FS,16.808759621102325,16.169233129619965,0.6395264914823606
Kevin Byard,FS,27.263880868284325,31.201854111574843,-3.937973243290518
Kendrick Lewis,FS,22.684360251062845,23.602309209058333,-0.9179489579954883
Kendrick Lewis,FS,17.94221836897546,22.431506859772043,-4.489288490796582
Kendrick Lewis,FS,22.313325614977252,27.518506500171842,-5.20518088519459
Kendrick Lewis,FS,21.890155321513827,15.321217314560881,6.568938006952946
Kendrick Lewis,FS,21.096540000673095,24.309201961397257,-3.212661960724162
Dane Cruikshank,DB,9.157865471822564,5.958019805270877,3.1998456665516875
Corey Graham,FS,22.125248021208716,21.403737991294886,0.72151002991383
Corey Graham,FS,7.577862495453451,9.375057333158024,-1.7971948377045726
Corey Graham,FS,9.06073948417015,3.3854541792793493,5.675285304890799
Avonte Maddox,CB,17.174894468380295,21.404431784095557,-4.2295373157152625
Avonte Maddox,CB,14.267434948160798,13.280079066029696,0.9873558821311015
Corey Graham,FS,19.22508777613252,16.072800004977353,3.152287771155166
Kendrick Lewis,FS,26.066073735796884,25.539444003345103,0.5266297324517808
Kendrick Lewis,FS,16.239864531454685,16.491758547832305,-0.2518940163776193
Kendrick Lewis,FS,15.429883343693822,21.18492388468743,-5.7550405409936065
Kevin Byard,FS,18.555355022203162,29.323112044938203,-10.76775702273504
Avonte Maddox,CB,27.777458487053853,30.815088836477496,-3.037630349423644
Avonte Maddox,CB,21.64687737296075,14.119238648029153,7.527638724931595
Kendrick Lewis,FS,21.583410295873076,25.616098453901994,-4.032688158028918
Kendrick Lewis,FS,16.545781939817775,19.52803113475601,-2.982249194938234
Corey Graham,FS,16.06511749101138,8.699080411169907,7.366037079841474
Corey Graham,FS,17.83516750692294,17.88290804091997,-0.04774053399702893
Kendrick Lewis,FS,30.131976370626596,35.14025184884137,-5.008275478214777
Kendrick Lewis,FS,15.856922778395571,24.04000831946612,-8.18308554107055
Kevin Byard,FS,25.4399626572053,26.46762739650081,-1.0276647392955098
Kendrick Lewis,FS,11.455042557755952,10.555463040530249,0.8995795172257033
Corey Graham,FS,20.074613321307087,18.769936068085048,1.3046772532220388
Dane Cruikshank,DB,15.302042347346974,15.630387071342797,-0.3283447239958228
Kendrick Lewis,FS,25.042463936282306,23.527656066850348,1.5148078694319587
Dane Cruikshank,DB,17.412759689377214,11.824457704267036,5.588301985110178
Dane Cruikshank,DB,11.755666718651051,12.603908124070086,-0.848241405419035
Dane Cruikshank,DB,31.554303985351982,32.785862807008755,-1.2315588216567726
Kendrick Lewis,FS,19.4487660276944,14.480486870267857,4.968279157426544
Kendrick Lewis,FS,16.782717300842553,18.07215814450504,-1.2894408436624865
Kendrick Lewis,FS,6.512733681028273,4.003198721022977,2.509534960005296
Kevin Byard,FS,21.51188043849259,18.440699552891157,3.071180885601432
Avonte Maddox,CB,20.926779494227002,17.97180291456592,2.954976579661082
Corey Graham,FS,16.43146372055758,5.4416265950540925,10.989837125503488
Corey Graham,FS,13.652827545970103,12.251469299639126,1.401358246330977
Malcolm Jenkins,SS,24.243271231415946,24.238153807581963,0.005117423833983281
Corey Graham,FS,11.987664493136265,5.730069807602698,6.257594685533567
Jordan Hicks,MLB,17.810766406867508,11.797563307734356,6.013203099133152
Sidney Jones,CB,29.17714859269151,26.76152835695301,2.4156202357384977
Avonte Maddox,CB,31.52351820466745,31.08028635646718,0.44323184820026995
Corey Graham,FS,21.60801008885362,23.418714738430886,-1.8107046495772643
Avonte Maddox,CB,12.643559625358675,8.55801963073233,4.085539994626345
Avonte Maddox,CB,13.582341477079714,15.11770154487778,-1.5353600677980666
Corey Graham,FS,17.980002780867416,10.058001789620043,7.922000991247373
Avonte Maddox,CB,8.224317600871213,3.5757237029725895,4.648593897898624
Tre Boston,FS,20.065557555173992,17.475771799837627,2.589785755336365
Earl Thomas,FS,17.473871923532002,15.144279448029215,2.3295924755027873
Earl Thomas,FS,18.368464824257906,22.875838782435935,-4.507373958178029
Bradley McDougald,SS,3.382898165774428,3.6957949077295966,-0.3128967419551687
Tre Boston,FS,26.103771758119553,26.412228228606537,-0.3084564704869841
Tre Boston,FS,14.117365193264641,9.70628662259672,4.411078570667922
Antoine Bethea,FS,11.050764679423771,18.334243916780423,-7.2834792373566515
Tre Boston,FS,17.636453725168224,1.76776695296637,15.868686772201853
Tre Boston,FS,16.8107644085568,20.199517320965867,-3.3887529124090676
Earl Thomas,FS,23.803785413248875,16.484662568581744,7.319122844667131
Earl Thomas,FS,14.666349238989229,16.905528681469853,-2.2391794424806246
Earl Thomas,FS,17.390011500858765,13.747261545486074,3.6427499553726914
Earl Thomas,FS,17.146486520567414,7.910954430408506,9.235532090158909
Earl Thomas,FS,15.143873348651598,7.459524113507515,7.684349235144082
Tedric Thompson,FS,5.166236541235799,1.1734564329364783,3.9927801082993204
Earl Thomas,FS,6.555066742604531,3.858108344772084,2.696958397832447
Tre Boston,FS,15.875783445235074,10.746208633746134,5.12957481148894
Earl Thomas,FS,15.28498936865839,11.972744046374658,3.312245322283733
Tre Boston,FS,28.441042526602292,22.66319703837038,5.777845488231911
Tre Boston,FS,20.592644317814074,18.937806103136655,1.6548382146774188
Tedric Thompson,FS,18.449685634178163,17.27326836473052,1.1764172694476436
Bradley McDougald,SS,17.598286848440676,14.360783404814656,3.2375034436260197
Antoine Bethea,FS,21.725432101571652,21.44213142390467,0.28330067766698264
Tre Boston,FS,13.418807696662176,1.524335920983296,11.89447177567888
Antoine Bethea,FS,5.484168122878804,5.2244425539956,0.2597255688832041
Antoine Bethea,FS,13.509348614940691,18.37888190287973,-4.8695332879390385
Tre Boston,FS,19.970510759617547,17.814727053760883,2.1557837058566633
Tre Boston,FS,30.767412955918147,31.882032557539365,-1.114619601621218
Antoine Bethea,FS,24.142901648310627,23.21193658443862,0.9309650638720051
Earl Thomas,FS,9.122636680258621,4.485989300031823,4.636647380226798
Tedric Thompson,FS,11.880357738721504,16.274821043562966,-4.394463304841462
Bradley McDougald,SS,33.42413050477155,31.75813911424912,1.6659913905224286
Tre Boston,FS,8.256221896242858,8.576741805604271,-0.3205199093614137
Tre Boston,FS,23.419942356888928,20.862849757403716,2.5570925994852125
Tre Boston,FS,15.458554266166027,15.869095752436557,-0.4105414862705299
Tedric Thompson,FS,10.113777731391965,11.187729885906256,-1.0739521545142914
Tre Boston,FS,17.44184623255233,20.8802131215177,-3.438366888965369
Tre Boston,FS,26.7707172111619,19.04371024774322,7.727006963418681
Earl Thomas,FS,30.42307019352255,27.118056715037678,3.30501347848487
Bradley McDougald,SS,36.586688836242075,33.372319368003176,3.2143694682388997
Earl Thomas,FS,9.333622019344903,1.8049930747789587,7.528628944565944
Tedric Thompson,FS,15.91741184992083,8.002255931923202,7.9151559179976285
Tre Boston,FS,22.885788166458237,28.016002569959905,-5.130214403501668
Antoine Bethea,FS,24.826393213674834,17.344624527501313,7.48176868617352
Bradley McDougald,SS,12.89868985595049,5.489162048983431,7.409527806967059
Earl Thomas,FS,21.63763388173485,12.795159240900443,8.842474640834407
Earl Thomas,FS,20.824648856583394,30.69776701976872,-9.873118163185325
Earl Thomas,FS,14.315673229017207,2.3103462943896513,12.005326934627556
Tedric Thompson,FS,37.31139906248491,39.918061075157446,-2.606662012672537
Bradley McDougald,SS,13.462009508242076,16.68482244436542,-3.2228129361233435
Tedric Thompson,FS,9.91435827474477,16.699979041903017,-6.785620767158248
Tedric Thompson,FS,15.00634532456187,12.943670267740906,2.0626750568209644
Bradley McDougald,SS,6.863767187193926,5.849726489332641,1.0140406978612857
Tedric Thompson,FS,20.95816070174098,18.263310214744752,2.694850486996227
Tedric Thompson,FS,20.39676690066345,14.462658815031213,5.9341080856322375
Tre Boston,FS,12.537244513847531,7.85972645834446,4.677518055503071
Antoine Bethea,FS,14.305949811179959,17.16592555034537,-2.859975739165412
Tre Boston,FS,7.147866814651761,2.1300234740490493,5.017843340602711
Damarious Randall,CB,24.729781640766664,24.23705633941547,0.49272530135119297
Reggie Nelson,FS,20.78245654392185,21.272258930353402,-0.4898023864315526
Marcus Gilchrist,FS,29.477111459571475,26.97400600578268,2.5031054537887947
Damarious Randall,CB,19.98142387318782,18.460230226083322,1.5211936471044964
Derrick Kindred,SS,9.237250673225239,17.780340266710315,-8.543089593485076
Marcus Gilchrist,FS,6.264183905346324,0.886002257333462,5.378181648012863
Reggie Nelson,FS,20.78470591564865,17.154279349480117,3.630426566168534
Marcus Gilchrist,FS,10.813218762237264,5.923394297191433,4.889824465045831
Reggie Nelson,FS,8.835773876690148,8.445933932964428,0.38983994372572006
Marcus Gilchrist,FS,29.961605430951128,37.71468281717347,-7.7530773862223406
Marcus Gilchrist,FS,29.65241980007703,39.59291982160447,-9.940500021527438
Marcus Gilchrist,FS,18.269168016086553,11.259706923361726,7.009461092724827
Reggie Nelson,FS,26.074065659194773,24.874251747540065,1.199813911654708
Marcus Gilchrist,FS,23.27145246863633,26.826680748836598,-3.555228280200268
Erik Harris,SS,10.714219523605063,19.470023112467018,-8.755803588861955
Damarious Randall,CB,19.896743452133062,25.632762238978458,-5.736018786845396
Jabrill Peppers,FS,16.71680591500661,20.826111014781418,-4.109305099774808
Damarious Randall,CB,15.388229267852749,15.448420631249009,-0.0601913633962603
Damarious Randall,CB,18.388477370353428,14.17128434546425,4.217193024889179
Damarious Randall,CB,11.305613649864384,7.4919690335718805,3.8136446162925033
Jabrill Peppers,FS,21.942146658884585,18.774860851681435,3.1672858072031502
Derrick Kindred,SS,24.269033767334047,20.508461668296825,3.7605720990372227
Erik Harris,SS,25.944810656468473,27.639256502301222,-1.6944458458327496
Damarious Randall,CB,28.20749014003196,28.41270490467249,-0.20521476464053023
Damarious Randall,CB,16.092731278437476,19.527375655730083,-3.4346443772926065
Damarious Randall,CB,13.95341176916957,9.999984999988753,3.953426769180817
Damarious Randall,CB,16.963608106767854,21.219597074402706,-4.255988967634853
Damarious Randall,CB,18.016572926058938,22.616334804737924,-4.5997618786789864
Damarious Randall,CB,10.056042959335448,11.032479322437007,-0.9764363631015591
Erik Harris,SS,8.260133170839316,11.095246730019126,-2.83511355917981
Erik Harris,SS,11.449017425089366,21.40421687425167,-9.955199449162304
Erik Harris,SS,31.79085560345931,43.36402310671832,-11.573167503259011
Marcus Gilchrist,FS,13.464650014018186,12.956697109989102,0.507952904029084
Damarious Randall,CB,23.01993049511662,23.285654382043894,-0.265723886927276
Damarious Randall,CB,8.390053635108659,6.21773270573768,2.1723209293709793
Damarious Randall,CB,22.064745636421918,20.791385235236245,1.2733604011856734
Damarious Randall,CB,26.808164801045216,23.174867852913422,3.633296948131793
Damarious Randall,CB,26.68361669639257,30.908267502401362,-4.224650806008793
Damarious Randall,CB,16.82047859009963,25.544823350338522,-8.724344760238893
Reggie Nelson,FS,20.846306627314107,21.233598376158486,-0.38729174884437967
Reggie Nelson,FS,25.32774762982291,25.55774833587654,-0.2300007060536302
Marcus Gilchrist,FS,13.77328573725239,12.375786843671799,1.3974988935805914
Marcus Gilchrist,FS,22.946400589199172,17.85800100795159,5.088399581247582
Marcus Gilchrist,FS,13.138222863081596,13.878703109440737,-0.7404802463591409
Damarious Randall,CB,10.830904856012724,9.089779975334936,1.7411248806777877
Damarious Randall,CB,16.718089005625014,9.17237700925992,7.545711996365094
Marcus Gilchrist,FS,14.88168001268674,9.183049602392444,5.698630410294296
Damarious Randall,CB,23.642017680392676,20.875519155221024,2.7664985251716523
Briean Boddy-Calhoun,CB,30.78402182951409,35.64832955413199,-4.864307724617902
Briean Boddy-Calhoun,CB,9.546203433826452,15.093872929106038,-5.547669495279585
Reggie Nelson,FS,23.227061802991784,22.96820846300381,0.2588533399879758
Marcus Gilchrist,FS,17.15276362572515,7.205699133324948,9.947064492400202
Reggie Nelson,FS,11.730745926836875,2.4050363822611933,9.32570954457568
Damarious Randall,CB,28.394580468814816,26.18290281844242,2.211677650372394
Damarious Randall,CB,36.83734246657867,43.97673021041925,-7.1393877438405795
Damarious Randall,CB,22.13374798808372,18.768284418134755,3.3654635699489646
Marcus Gilchrist,FS,17.08961380488161,9.401090362293088,7.6885234425885205
Reggie Nelson,FS,15.221829719189483,18.740408213270065,-3.5185784940805824
Erik Harris,SS,16.795966777771376,19.169694833251775,-2.373728055480399
Damarious Randall,CB,15.191839914901681,13.501381410803857,1.6904585040978244
Jabrill Peppers,FS,4.558080736450377,2.017919720900711,2.5401610155496654
Marcus Gilchrist,FS,27.022316703051203,23.777237013580866,3.2450796894703373
Erik Harris,SS,16.622397540667833,21.891288221573436,-5.268890680905603
Marcus Gilchrist,FS,16.41192249555182,15.925388535291686,0.4865339602601342
Damarious Randall,CB,26.18276150447084,24.046931197140314,2.135830307330526
Marcus Gilchrist,FS,9.041791857812253,11.495285990352741,-2.453494132540488
Reggie Nelson,FS,22.011153990647564,24.56398379742178,-2.5528298067742163
Marcus Gilchrist,FS,18.916450512715116,21.378627177627667,-2.462176664912551
Marcus Gilchrist,FS,10.74860456059297,12.554843686800721,-1.8062391262077515
Briean Boddy-Calhoun,CB,34.257323304659984,34.93466043916843,-0.6773371345084485
Damarious Randall,CB,5.330337700371336,3.611121709386153,1.719215990985183
Damarious Randall,CB,5.662261032485168,7.173186181885982,-1.5109251494008138
Damarious Randall,CB,27.20009007338027,31.80814989904317,-4.608059825662899
Damarious Randall,CB,28.035051275144834,23.490189441551976,4.544861833592858
Damarious Randall,CB,22.881199706309104,20.1641092042272,2.7170905020819056
Derrick Kindred,SS,11.086947280473556,5.720847839262988,5.366099441210568
Derrick Kindred,SS,18.887376736857874,13.925950595919835,4.961426140938039
Damarious Randall,CB,21.572067587507693,25.189547435394704,-3.6174798478870116
Derrick Kindred,SS,27.891835723021174,29.6485834400229,-1.7567477170017263
Damarious Randall,CB,17.613477794007633,20.096778348780187,-2.483300554772555
Joe Schobert,MLB,14.131270289680259,22.1231213891711,-7.991851099490841
Damarious Randall,CB,21.266520636907206,19.756001619761022,1.5105190171461835
Damarious Randall,CB,14.674321108657804,9.101043896169273,5.573277212488531
Damarious Randall,CB,16.908001064584784,20.571225048596403,-3.663223984011619
Joe Schobert,MLB,9.099478007006775,16.339782740293707,-7.240304733286932
Damarious Randall,CB,10.755765895555744,2.229484245290826,8.526281650264917
Marcus Gilchrist,FS,20.31624473174115,19.651463049859675,0.6647816818814754
Reggie Nelson,FS,12.766585291298536,18.82739493397852,-6.060809642679985
Marcus Gilchrist,FS,26.2797450520358,32.99243701213962,-6.712691960103818
Reggie Nelson,FS,19.474354931550366,23.68008445930884,-4.205729527758475
Marcus Gilchrist,FS,20.584491735284594,20.6425628253858,-0.0580710901012047
Reggie Nelson,FS,0.29966648127543455,8.170636450118199,-7.870969968842764
Damarious Randall,CB,19.318708548968793,18.87494105951062,0.4437674894581747
Damarious Randall,CB,19.79745690739091,13.417544484740866,6.379912422650044
Damarious Randall,CB,32.66065676008368,29.89909697633024,2.761559783753441
Marcus Gilchrist,FS,25.947448814864245,27.85710860803755,-1.9096597931733044
Marcus Gilchrist,FS,23.3333623809343,29.151442502901983,-5.818080121967682
Reggie Nelson,FS,9.486832980505143,14.014867106041363,-4.5280341255362195
Reggie Nelson,FS,24.532957424656328,15.191290267781735,9.341667156874593
Damarious Randall,CB,15.639539635168294,18.357083101625925,-2.717543466457631
Damarious Randall,CB,20.65416664985542,21.918074732968673,-1.2639080831132539
Damarious Randall,CB,24.534997452618576,27.637749546589355,-3.1027520939707784
Damarious Randall,CB,14.449422133774066,17.578879372701778,-3.1294572389277118
Damarious Randall,CB,25.801079434783347,27.250027522921883,-1.4489480881385361
D.J. Reed,DB,30.184043798006922,37.52408959588493,-7.340045797878009
Antone Exum,FS,9.822840729646387,3.190109715981565,6.632731013664822
D.J. Reed,DB,18.79372235614861,19.418797594083937,-0.6250752379353273
D.J. Reed,DB,23.148650068632513,15.408182890918706,7.740467177713807
Antone Exum,FS,21.3217822894804,25.47086570966915,-4.149083420188752
Jahleel Addae,SS,11.84635809014737,10.756993074274982,1.0893650158723887
Jahleel Addae,SS,20.419120940922014,24.741069095736336,-4.321948154814322
Jatavis Brown,OLB,23.164328179336422,22.764852294710806,0.3994758846256161
Derwin James,DB,34.01583454804542,40.659586815411686,-6.643752267366267
D.J. Reed,DB,26.451474439055378,26.406887359172043,0.044587079883335434
D.J. Reed,DB,19.534402985502272,20.085342914672875,-0.5509399291706032
Antone Exum,FS,15.235251885019824,19.01934278570108,-3.7840909006812566
D.J. Reed,DB,20.995630497796437,22.58733273319361,-1.5917022353971717
D.J. Reed,DB,15.48340078923232,23.438525977543893,-7.955125188311573
Antone Exum,FS,4.474930167052894,6.292702122300096,-1.8177719552472018
Jahleel Addae,SS,9.639958506134764,13.027436432391447,-3.3874779262566825
D.J. Reed,DB,20.538181516385524,19.9411333679909,0.5970481483946237
D.J. Reed,DB,19.337334356110205,18.14633020751028,1.191004148599923
D.J. Reed,DB,17.465331373896113,22.36533478399105,-4.900003410094936
D.J. Reed,DB,10.611163932387434,12.787716762581196,-2.176552830193762
Jahleel Addae,SS,19.34229820884788,22.627222542769147,-3.2849243339212677
Jahleel Addae,SS,19.3814860111396,16.024612319803566,3.356873691336034
Jahleel Addae,SS,6.299460294342678,6.145600052069772,0.1538602422729065
Adrian Phillips,SS,13.886630260794014,15.6552930346257,-1.7686627738316858
Jahleel Addae,SS,16.48204477605858,19.1796480676784,-2.6976032916198207
Jahleel Addae,SS,13.79130885739276,8.581287782145512,5.210021075247248
Derwin James,DB,24.6859717248481,27.15758641705849,-2.471614692210391
Jahleel Addae,SS,9.242997349345067,2.802427519134074,6.440569830210993
Jahleel Addae,SS,32.86585157880441,30.753861546153846,2.1119900326505636
Jahleel Addae,SS,7.726551624107602,6.586144547457172,1.1404070766504297
Jahleel Addae,SS,25.872382959441516,23.27459129608939,2.597791663352126
Jahleel Addae,SS,10.314000193911188,5.836437269430727,4.477562924480461
D.J. Reed,DB,8.352394866144687,9.967431966158586,-1.6150371000138986
D.J. Reed,DB,22.719385995224428,24.98649635303037,-2.26711035780594
D.J. Reed,DB,21.011741955392463,17.673112346160192,3.338629609232271
D.J. Reed,DB,10.864639892789818,11.550601715928046,-0.6859618231382285
D.J. Reed,DB,27.624346146108145,18.589472827382707,9.034873318725438
Jahleel Addae,SS,6.422086888231892,13.479632784315747,-7.057545896083855
Derwin James,DB,4.720381340527478,1.7630938715791586,2.9572874689483193
Jahleel Addae,SS,31.616609558901157,30.61993141729746,0.9966781416036952
Derwin James,DB,18.82515604184996,19.631016275272152,-0.8058602334221909
Jahleel Addae,SS,40.61162641411939,37.423952223141804,3.1876741909775888
Adrian Phillips,SS,32.66922864103161,28.41254124502066,4.25668739601095
Antone Exum,FS,38.653001177140176,38.55636004604169,0.09664113109848671
D.J. Reed,DB,25.12841618566518,22.69347923964062,2.4349369460245605
Jahleel Addae,SS,12.777437145218128,11.30689170373538,1.4705454414827486
D.J. Reed,DB,19.249987012982633,12.188096652061798,7.0618903609208346
D.J. Reed,DB,18.174647176767976,10.318745078738987,7.85590209802899
Jahleel Addae,SS,22.42037020211754,17.831937640088363,4.588432562029176
Jahleel Addae,SS,15.87793752349467,22.600373890712522,-6.722436367217853
Jahleel Addae,SS,8.955964493006885,5.36777421283721,3.588190280169675
Jahleel Addae,SS,26.465715558057372,21.601205984851866,4.864509573205506
Jahleel Addae,SS,18.302275814772322,11.759034824338267,6.543240990434056
Antone Exum,FS,28.01236334192458,37.11914465609357,-9.106781314168988
D.J. Reed,DB,15.55792081224223,15.849394310193686,-0.29147349795145594
D.J. Reed,DB,25.541703153861924,18.19649691561538,7.3452062382465435
Jahleel Addae,SS,9.74123195494287,8.027608610289867,1.7136233446530031
Jahleel Addae,SS,17.81163945289709,15.874117298294106,1.9375221546029842
D.J. Reed,DB,10.537096374238958,7.090853263183483,3.446243111055475
Antone Exum,FS,8.515515251586368,3.987041509691111,4.528473741895257
D.J. Reed,DB,22.444868010304717,20.019343146067506,2.425524864237211
Jahleel Addae,SS,11.854197568793934,17.159909673421943,-5.305712104628009
D.J. Reed,DB,25.85238093483848,28.351305084598845,-2.4989241497603665
D.J. Reed,DB,17.18477523856509,16.83913596358198,0.3456392749831103
D.J. Reed,DB,18.502886261337718,11.172108126938266,7.330778134399452
Jahleel Addae,SS,7.1085371209553365,8.647849443647823,-1.5393123226924867
Jahleel Addae,SS,7.950572306444365,10.357282462113316,-2.406710155668951
D.J. Reed,DB,9.283673841750366,8.265446146458151,1.0182276952922145
D.J. Reed,DB,19.041270965983337,14.272722235088864,4.768548730894473
D.J. Reed,DB,14.351101003058961,19.080128406276515,-4.729027403217554
Jahleel Addae,SS,13.224556703345486,7.840739761017452,5.383816942328035
Jahleel Addae,SS,12.436418294669895,6.06040427694391,6.376014017725986
Adrian Phillips,SS,13.152839997506241,9.218161421888855,3.9346785756173865
D.J. Reed,DB,16.011246047700347,18.636437427791822,-2.6251913800914757
Jahleel Addae,SS,20.774335127748383,17.569772337739614,3.2045627900087688
Derwin James,DB,19.15981471726698,20.45514360741572,-1.2953288901487419
Jahleel Addae,SS,26.154617183204955,24.22956871262879,1.925048470576165
Derwin James,DB,20.86534447355232,25.05625869917534,-4.190914225623022
D.J. Reed,DB,14.632361395208909,10.45466403094811,4.1776973642607995
Curtis Riley,CB,28.004208612278262,25.236475585945044,2.767733026333218
Curtis Riley,CB,16.42360800798655,18.08882804385071,-1.6652200358641593
Curtis Riley,CB,12.952907009625287,13.736083866954216,-0.7831768573289288
Kurt Coleman,SS,7.893541663917402,8.4523665325162,-0.5588248685987978
Marcus Williams,FS,12.881692435390624,13.714186085947647,-0.8324936505570228
Marcus Williams,FS,22.719093291766733,20.61771083316477,2.101382458601961
Vonn Bell,FS,15.634593055145375,9.151808564431406,6.48278449071397
Curtis Riley,CB,22.90739618551179,30.508287398672515,-7.600891213160725
Curtis Riley,CB,28.254705802750806,31.25447327983628,-2.9997674770854736
Jawill Davis,WR,44.20201465996771,37.78745294406597,6.4145617159017405
Curtis Riley,CB,5.967595830818302,7.538806271552552,-1.5712104407342498
Curtis Riley,CB,23.830925286274542,24.614680578874054,-0.7837552925995119
Curtis Riley,CB,26.70588886369447,27.819205596134474,-1.1133167324400048
Marcus Williams,FS,28.861089723016345,32.762516692097996,-3.901426969081651
Marcus Williams,FS,24.09046491871836,26.187449283960436,-2.0969843652420757
Vonn Bell,FS,19.46711072552884,17.27376044756903,2.193350277959812
Marcus Williams,FS,32.993750923470344,34.12256731255725,-1.1288163890869072
Vonn Bell,FS,25.118067202712872,28.673308145381476,-3.555240942668604
Curtis Riley,CB,15.995152390646368,17.128645597361167,-1.1334932067147996
