week,game,play,lat_dist,lon_dist,ball_prox,db_prox,sl_prox,bl_prox,qb_speed,t_throw,result,route
2.0,2018091600.0,727.0,22.750000000000004,13.970000000000006,0.3125699921617508,3.3860005906674018,5.213333000000006,,1.68,1.8989999999999938,1.0,HITCH
2.0,2018091600.0,751.0,16.839999999999996,54.099999999999994,2.0467779557147834,1.9760819821049898,4.993333,2.6379727064547107,1.04,2.600999999999999,0.0,GO
2.0,2018091600.0,798.0,11.32,7.680000000000007,0.9618731725128776,12.968211133383047,15.67,8.522171084882073,0.54,4.100000000000001,1.0,OUT
2.0,2018091600.0,860.0,5.25,2.5799999999999983,0.21999999999999886,5.056184332082838,16.78,4.092053274335514,0.85,3.7010000000000005,1.0,FLAT
2.0,2018091600.0,926.0,0.04999999999999716,18.040000000000006,0.30265491900842817,1.9820443990990668,24.11,2.9247393046218706,0.42,3.1010000000000026,0.0,IN
2.0,2018091600.0,1049.0,5.969999999999999,12.570000000000007,0.7465252842335597,4.060591089976924,24.293333000000004,2.211990054227194,5.91,5.601,1.0,CROSS
2.0,2018091600.0,1073.0,18.650000000000002,11.980000000000004,0.698927750200261,1.1947384651043902,6.493333,8.274406323114668,0.9,2.5989999999999966,0.0,OUT
2.0,2018091600.0,1128.0,3.4400000000000013,15.480000000000004,1.0295630140986987,2.083386665984018,25.78,5.664141594275343,0.56,2.6999999999999993,1.0,HITCH
2.0,2018091600.0,1205.0,4.91,0.23000000000000398,1.1217842929904103,7.294943454201678,19.73,,0.84,2.899000000000001,1.0,SCREEN
2.0,2018091600.0,1229.0,24.889999999999997,17.75,2.667002062241422,0.9310746479203474,4.9133330000000015,,1.8,3.0,0.0,
2.0,2018091600.0,1262.0,3.5500000000000007,54.93000000000001,5.240009541976044,6.592146843024663,20.18,,2.28,3.3999999999999986,0.0,GO
2.0,2018091600.0,1310.0,12.66,9.499999999999996,0.34409301068170556,2.3281967270830033,16.5,,1.32,2.0,1.0,SLANT
2.0,2018091600.0,1402.0,6.32,13.340000000000002,0.3667424164178445,1.1101801655587273,15.823333000000005,4.353320571701558,1.02,2.2010000000000005,1.0,SLANT
2.0,2018091600.0,1512.0,5.940000000000001,2.460000000000001,0.414366987102014,12.114693557824728,17.84,,3.27,2.5,1.0,SCREEN
2.0,2018091600.0,1539.0,12.130000000000003,42.779999999999994,0.695844810284604,0.6090155991434059,11.95,1.8695988874622296,1.47,3.2989999999999995,0.0,CROSS
2.0,2018091600.0,1597.0,7.2499999999999964,2.2899999999999956,0.5220153254455293,10.315856726418795,19.673333000000007,8.685816023840252,3.18,2.299999999999997,1.0,SCREEN
2.0,2018091600.0,1698.0,5.75,9.850000000000009,0.4257933771208771,5.4240667400023765,15.533333000000006,7.296526570910294,1.31,2.2989999999999995,1.0,IN
2.0,2018091600.0,1722.0,13.79,8.189999999999998,0.7527283706623467,4.45148289898996,6.89,3.960618638546264,1.17,2.5,1.0,OUT
2.0,2018091600.0,1751.0,12.26,9.479999999999997,0.6229767250868994,5.050594024468806,10.06,2.694327374318127,2.07,1.7989999999999995,1.0,OUT
2.0,2018091600.0,1780.0,14.920000000000002,25.339999999999996,0.7009279563550045,3.8195811288674038,7.22,,1.79,2.5,1.0,CORNER
2.0,2018091600.0,1809.0,3.9299999999999997,8.309999999999995,0.8280096617793782,6.439914595706999,25.973333000000004,,0.74,2.5,1.0,OUT
2.0,2018091600.0,1850.0,19.61,19.58,0.9512623192369177,1.5109268678529724,4.223333000000004,,0.92,2.1999999999999993,1.0,CORNER
2.0,2018091600.0,1913.0,5.609999999999999,5.759999999999998,0.8300000000000018,5.158778925288423,22.76,5.530144663568935,3.66,4.9999999999999964,1.0,IN
2.0,2018091600.0,1986.0,15.34,29.620000000000005,1.1994165248152955,2.2570112981551547,8.97,2.492007223103488,1.05,3.5000000000000004,1.0,GO
2.0,2018091600.0,2010.0,2.4200000000000017,38.49,3.0328864139627774,2.623604390909574,23.39,,2.28,3.0,0.0,POST
2.0,2018091600.0,2061.0,14.3,8.209999999999999,0.0721110255092817,2.8321370023358683,6.96,3.4295334959728847,0.55,1.7999999999999972,1.0,FLAT
2.0,2018091600.0,2090.0,17.16,18.979999999999997,0.9786214794291024,0.5412023651093927,5.55,3.9695843611138923,0.4,2.199,0.0,GO
2.0,2018091600.0,2207.0,0.07000000000000028,11.079999999999998,0.4024922359499647,5.059416962457232,23.23,2.876404005003475,0.99,2.3999999999999986,1.0,SLANT
2.0,2018091600.0,2361.0,7.479999999999997,11.440000000000005,0.22803508501982708,7.545714015253953,14.763333000000003,,1.19,4.0,1.0,FLAT
2.0,2018091600.0,2406.0,3.6799999999999997,11.969999999999999,1.1216059914247951,5.16575260731677,23.55,6.4757779455444595,0.15,2.2989999999999995,1.0,CROSS
2.0,2018091600.0,2467.0,23.819999999999997,21.099999999999994,0.7531268153505043,0.8261961026293871,2.003333000000005,3.7800132274900817,1.52,4.199999999999999,0.0,HITCH
2.0,2018091600.0,2493.0,14.350000000000001,10.700000000000003,0.22360679774997858,2.016754819009983,5.87,3.77058350921976,0.9,2.5989999999999966,1.0,OUT
2.0,2018091600.0,2527.0,7.210000000000001,9.5,0.5903388857258209,6.7216738986654185,20.573333000000005,7.179651802141939,1.2,2.5,1.0,CROSS
2.0,2018091600.0,2650.0,17.009999999999998,14.61999999999999,0.31144823004794403,1.2143310915891157,13.063333,2.129037341147403,1.44,2.698999999999998,1.0,CROSS
2.0,2018091600.0,2695.0,12.189999999999998,11.25,0.7140028011149536,2.9061658589970403,15.55,,1.55,2.5,0.0,IN
2.0,2018091600.0,2717.0,2.6799999999999997,6.82,0.46227697325304784,7.9856433679447525,26.58,,2.26,2.8990000000000005,1.0,ANGLE
2.0,2018091600.0,2809.0,14.15,13.530000000000001,2.791648258645779,6.6753576683201015,13.2,2.3924046480476515,0.45,1.8999999999999986,0.0,IN
2.0,2018091600.0,2831.0,6.25,12.370000000000005,0.6207253821135373,0.9381364506296508,22.69,5.089793708982713,0.41,1.8999999999999986,1.0,SLANT
2.0,2018091600.0,2872.0,12.549999999999997,5.060000000000002,0.4870318264754432,6.663249957790859,8.243333,3.3852917156428313,0.45,2.100999999999999,1.0,FLAT
2.0,2018091600.0,2896.0,5.370000000000001,23.549999999999997,0.4044749683231326,1.1455129855222101,22.46,5.759105833373787,0.65,3.0,0.0,
2.0,2018091600.0,2929.0,6.109999999999999,10.32,0.43600458713183277,1.102088925631684,22.513333000000003,5.711759798871094,0.38,2.3000000000000043,1.0,SLANT
2.0,2018091600.0,2979.0,4.5,26.46,1.3567977004697482,0.9323089616645333,19.213333000000006,5.2932031889962445,1.02,3.0,0.0,GO
2.0,2018091600.0,3001.0,16.33,9.709999999999997,0.6303173803727787,4.3392280419447875,10.15,0.6381222453417549,2.5,1.8999999999999986,1.0,HITCH
2.0,2018091600.0,3025.0,6.550000000000001,10.100000000000001,0.3535533905932718,3.9740407647632434,16.33,5.80069823383358,0.63,2.5,1.0,OUT
2.0,2018091600.0,3049.0,1.3000000000000007,12.780000000000001,0.943027040969662,0.5478138369920931,21.37,3.9391369613152563,1.04,2.0,1.0,SLANT
2.0,2018091600.0,3138.0,8.720000000000002,8.170000000000002,0.7161005515987288,7.221087175765157,19.39,,5.24,2.5,1.0,CROSS
2.0,2018091600.0,3183.0,9.18,27.480000000000004,0.814370922860087,8.663861725581729,13.593333000000001,,2.04,3.398999999999994,1.0,CORNER
2.0,2018091600.0,3207.0,8.409999999999997,5.859999999999999,0.2662705391138871,5.412670320645818,15.743333,,2.44,2.698999999999998,1.0,SCREEN
2.0,2018091600.0,3342.0,2.960000000000001,7.530000000000001,0.9377632963600059,4.901683384307887,18.693333000000003,,0.31,2.3000000000000007,0.0,ANGLE
2.0,2018091600.0,3364.0,12.89,13.730000000000004,0.8500588214941307,3.6526155012538597,7.333333000000003,,0.66,3.0,1.0,HITCH
2.0,2018091600.0,3393.0,23.33,16.189999999999998,0.5249761899362663,8.273409212652309,2.73,5.884632528884025,2.16,4.299999999999997,1.0,HITCH
2.0,2018091600.0,3428.0,0.5500000000000007,6.679999999999996,0.1216552506059618,5.792029005452236,25.04,,0.87,2.899000000000001,0.0,ANGLE
2.0,2018091600.0,3506.0,11.079999999999998,7.890000000000001,0.8372574275573774,1.280624847486568,7.483333000000002,,1.31,2.2989999999999995,1.0,OUT
2.0,2018091600.0,3549.0,11.75,5.220000000000013,10.696284401604132,7.020861770466638,9.483333000000002,2.6857028875138114,0.68,2.0999999999999996,1.0,OUT
2.0,2018091600.0,3578.0,0.8200000000000003,8.88000000000001,0.3052867504494673,1.5109268678529768,23.733333000000002,1.1638728452885225,0.65,2.698999999999998,1.0,ANGLE
2.0,2018091600.0,3605.0,4.610000000000003,21.179999999999993,0.7180529228406525,4.542003963010165,23.823333,,0.84,3.198999999999998,1.0,POST
2.0,2018091600.0,3629.0,1.9799999999999969,7.800000000000011,0.3006659275674622,9.42866374413681,20.453333,,0.23,2.1000000000000014,1.0,ANGLE
2.0,2018091600.0,3657.0,0.03999999999999915,21.599999999999994,0.5948108943185229,5.749478237196832,23.95,,1.29,3.8000000000000043,1.0,IN
2.0,2018091600.0,3751.0,9.639999999999999,6.8799999999999955,0.8516454661418685,3.867622008418095,11.56,,6.08,2.3999999999999986,1.0,FLAT
2.0,2018091600.0,3876.0,6.190000000000001,7.810000000000002,0.510098029794272,10.493826756717498,21.19,2.5670410982296272,0.08,3.901,1.0,FLAT
2.0,2018091600.0,3900.0,14.83,2.200000000000003,1.0259142264341505,3.7371914588364428,7.92,8.509770854729279,2.02,4.899000000000001,0.0,FLAT
2.0,2018091600.0,3931.0,17.360000000000003,10.240000000000002,0.44294469180700297,4.644921958440202,8.523333000000001,5.931820968303065,0.77,2.1000000000000014,1.0,HITCH
2.0,2018091600.0,3955.0,27.75,19.060000000000002,0.2879236009777623,2.21815238430546,0.35,6.547824066054314,0.93,3.1990000000000016,1.0,HITCH
2.0,2018091600.0,4001.0,17.439999999999998,38.599999999999994,0.46872166581031854,0.7300000000000005,4.01,,1.19,3.801,0.0,GO
2.0,2018091600.0,4023.0,3.1400000000000006,20.43,0.3701351104664323,5.942432162002357,22.02,3.3600148809194312,0.81,4.2010000000000005,1.0,IN
2.0,2018091600.0,4104.0,17.18,42.08,0.3600000000000003,0.08485281374238578,6.65,5.768882040742381,2.34,4.098999999999997,0.0,CORNER
2.0,2018091601.0,93.0,15.14,4.780000000000001,0.04999999999999716,7.580672793360757,14.59,4.726711330301439,2.01,2.0,1.0,FLAT
2.0,2018091601.0,241.0,2.2200000000000024,11.119999999999997,0.6964194138592079,3.0522123124055454,25.97,1.582213639177718,2.58,1.8000000000000007,1.0,SLANT
2.0,2018091601.0,290.0,5.84,22.15,0.9374433316206353,0.6876772498781702,19.6,,1.9,2.200000000000003,1.0,POST
2.0,2018091601.0,357.0,16.639999999999997,2.4400000000000013,0.742495791233858,11.499673908420185,13.493333,,1.85,2.1999999999999957,1.0,FLAT
2.0,2018091601.0,400.0,25.55,22.14,3.2015621187164265,1.4168274418573363,2.3933330000000055,4.550802127098036,1.15,2.1999999999999993,0.0,GO
2.0,2018091601.0,451.0,14.65,1.9200000000000017,0.6600000000000001,10.805965944791799,14.28,4.2202961981358635,0.94,2.0,1.0,FLAT
2.0,2018091601.0,633.0,16.72,3.3299999999999983,0.4019950248448341,11.853121951621015,12.283333000000006,,1.96,2.299999999999999,1.0,FLAT
2.0,2018091601.0,717.0,1.0399999999999991,-0.29999999999999716,1.1896217886370426,7.800160254764001,26.383333000000004,,0.49,0.8000000000000003,1.0,CROSS
2.0,2018091601.0,745.0,8.16,14.18999999999999,0.4472135954999697,0.7256721022610697,7.83,9.714468590715603,7.38,3.4010000000000034,0.0,CROSS
2.0,2018091601.0,808.0,7.659999999999997,9.61,0.7502666192761078,4.7950495305053895,12.963333000000006,6.594694837519021,5.86,4.7010000000000005,0.0,OUT
2.0,2018091601.0,834.0,7.49,26.660000000000004,1.8738729946290384,1.4577379737113219,16.11,0.760591874792258,1.43,2.8,0.0,POST
2.0,2018091601.0,872.0,21.14,29.369999999999997,0.38587562763149474,1.885974549138981,8.303333000000002,,0.89,3.898999999999994,1.0,CORNER
2.0,2018091601.0,973.0,11.379999999999999,1.7899999999999991,0.00999999999999801,8.59825563704639,14.913333000000002,5.784669394183213,1.76,1.698999999999998,1.0,FLAT
2.0,2018091601.0,1075.0,15.639999999999999,20.249999999999993,0.48826222462934904,4.6955510858683995,12.48,,1.04,2.6,1.0,OUT
2.0,2018091601.0,1155.0,9.43,9.159999999999997,0.47507894080878615,3.759813825178047,18.26,4.342004145553065,0.74,3.0,1.0,OUT
2.0,2018091601.0,1219.0,10.7,10.350000000000009,0.7932212806020765,2.3136551169091657,18.68,,2.31,4.101000000000006,1.0,IN
2.0,2018091601.0,1314.0,1.370000000000001,1.8099999999999987,0.5502726596879036,6.076454558375303,26.013333000000003,2.0586646157157307,3.18,2.5,0.0,
2.0,2018091601.0,1336.0,8.84,9.579999999999998,0.7156814934033171,5.197114584074509,17.78,,1.2,1.8000000000000043,1.0,HITCH
2.0,2018091601.0,1389.0,3.8900000000000006,6.660000000000004,0.7707788269017253,6.144371408044928,25.343333000000005,4.320856396595475,0.21,2.1999999999999957,1.0,CROSS
2.0,2018091601.0,1423.0,5.510000000000002,23.110000000000007,0.8999999999999986,6.487896423340931,18.663333,,0.85,2.5,1.0,CROSS
2.0,2018091601.0,1510.0,8.23,9.290000000000006,0.9806120537704948,2.748035662068451,20.38,,0.57,2.8000000000000007,1.0,OUT
2.0,2018091601.0,1538.0,18.8,9.090000000000003,0.4973932046178414,5.629387178015029,9.623333000000002,5.0718537045147505,1.12,2.901,1.0,CROSS
2.0,2018091601.0,1587.0,2.3999999999999986,9.570000000000007,1.2423365083583449,2.930426590105952,25.193333000000003,,1.73,2.1999999999999957,1.0,HITCH
2.0,2018091601.0,1676.0,0.33999999999999986,1.1099999999999994,1.0621205204683735,7.345318236809078,23.603333000000003,,3.31,3.0989999999999998,1.0,ANGLE
2.0,2018091601.0,1721.0,18.959999999999997,8.39,0.19104973174543388,1.0088111815399368,2.233333000000002,9.707440445349128,1.26,2.0,1.0,WHEEL
2.0,2018091601.0,1785.0,5.060000000000002,30.949999999999996,1.074662737792646,0.9437160589923257,16.923333000000007,3.023640190234277,1.48,3.6000000000000014,0.0,GO
2.0,2018091601.0,1811.0,14.84,61.480000000000004,1.0387011119662888,1.7310401497365684,7.69,2.71979778660106,2.69,5.600999999999999,1.0,GO
2.0,2018091601.0,1835.0,6.239999999999995,35.370000000000005,0.9986490875177271,1.0465180361560906,3.993333,3.5560089988637573,7.95,6.100999999999999,0.0,IN
2.0,2018091601.0,1945.0,21.97,14.630000000000003,0.6161168720299759,6.232054235964253,1.36,,0.87,2.5999999999999996,1.0,FLAT
2.0,2018091601.0,2178.0,16.980000000000004,25.83,0.5024937810560501,10.272526466259407,6.1533330000000035,2.7840258619488423,0.58,3.100999999999999,1.0,WHEEL
2.0,2018091601.0,2359.0,1.3999999999999986,4.490000000000002,2.2469757453074553,5.630275304103701,24.803333000000002,3.752132726863483,0.41,2.5,1.0,CROSS
2.0,2018091601.0,2459.0,14.5,6.18,4.002161915765032,1.1360017605620174,12.533333000000006,,1.2,1.9009999999999998,0.0,SLANT
2.0,2018091601.0,2615.0,23.490000000000002,20.599999999999994,0.3635931792539553,1.7098830369355713,5.7,3.961464375707555,1.07,2.2,1.0,GO
2.0,2018091601.0,2662.0,12.68,2.7900000000000063,0.511566222497145,10.468027512382642,14.423333000000007,2.289737976275889,1.38,2.599,1.0,FLAT
2.0,2018091601.0,2686.0,18.200000000000003,14.319999999999993,0.46389654018972215,2.5091233528864216,4.333333000000003,2.9011032384249984,1.31,2.2010000000000005,0.0,OUT
2.0,2018091601.0,2735.0,5.890000000000001,9.149999999999999,0.9013878188659988,1.5678010077812807,17.32,3.139044440590163,0.5,2.200000000000003,0.0,HITCH
2.0,2018091601.0,2838.0,27.79,47.18,1.764001133786484,0.6560487786742693,3.37,,2.78,3.5,0.0,GO
2.0,2018091601.0,2915.0,7.910000000000004,18.060000000000002,1.1275194011634535,0.9213034245024795,1.4733330000000038,,3.33,5.901000000000003,0.0,FLAT
2.0,2018091601.0,2981.0,8.21,22.57,0.39051248379533055,2.3500000000000014,23.93,6.459605251097004,1.21,3.5,1.0,IN
2.0,2018091601.0,3123.0,12.479999999999997,6.839999999999996,0.2195449840010054,3.4786779097812444,11.703333,,0.89,3.6999999999999993,1.0,FLAT
2.0,2018091601.0,3151.0,5.449999999999999,4.509999999999998,1.9925109786397672,1.5281688388394785,21.71,3.3101359488697715,1.18,3.898999999999994,0.0,ANGLE
2.0,2018091601.0,3173.0,13.529999999999994,40.720000000000006,0.5731491952362916,1.8760063965775777,2.293333000000004,6.628725367670625,5.37,7.700000000000003,0.0,IN
2.0,2018091601.0,3235.0,3.6700000000000017,5.760000000000005,1.8071247881648953,6.308351607195016,24.323333,1.425061402185882,0.69,2.3000000000000043,1.0,CROSS
2.0,2018091601.0,3293.0,6.150000000000002,20.65,0.5787054518492155,3.779153344335212,16.503333000000005,2.8817355881482287,1.02,2.5,1.0,CROSS
2.0,2018091601.0,3344.0,15.760000000000002,12.45000000000001,0.0921954445729246,2.5460950492862633,8.97,5.775846258341719,0.26,2.299999999999997,1.0,OUT
2.0,2018091601.0,3482.0,13.91,5.119999999999997,0.34176014981270064,6.356760181098548,10.093333000000001,2.7758422145359725,3.32,1.7010000000000005,1.0,FLAT
2.0,2018091601.0,3575.0,16.57,28.500000000000004,2.030394050424691,1.7710166571774477,10.053333000000002,,2.44,4.199999999999999,0.0,CROSS
2.0,2018091601.0,3639.0,3.870000000000001,3.210000000000001,2.2078496325610573,5.812486559124244,18.51,,2.3,2.3999999999999986,1.0,SCREEN
2.0,2018091601.0,3667.0,6.049999999999997,9.119999999999997,0.5110772935672274,1.3903237033151652,17.59,4.674494625090504,0.21,2.2010000000000005,1.0,CROSS
2.0,2018091601.0,3782.0,6.27,16.770000000000003,0.8605230967266358,0.5353503525729666,17.23,,1.1,2.1999999999999957,0.0,IN
2.0,2018091601.0,3863.0,0.2699999999999996,10.579999999999998,0.12649110640673247,2.6328121847180785,23.1,,0.25,3.698999999999998,0.0,ANGLE
2.0,2018091601.0,3889.0,8.120000000000001,9.619999999999997,0.8160882305241288,2.3224555969921123,13.97,,1.12,2.4010000000000034,1.0,HITCH
2.0,2018091601.0,3917.0,0.3000000000000007,22.690000000000005,0.5053711507397275,0.1802775637731981,10.49,,7.16,5.398999999999994,0.0,IN
2.0,2018091601.0,3964.0,14.490000000000002,13.379999999999995,0.33060550509632886,3.344682346651171,14.443333000000003,3.3724916604789374,0.77,2.9010000000000034,1.0,CROSS
2.0,2018091601.0,3992.0,4.719999999999999,7.340000000000003,0.6307138812488592,6.034608520857006,24.41,4.980803148087667,1.43,3.599,1.0,OUT
2.0,2018091601.0,4084.0,4.579999999999998,4.489999999999995,1.1187939935484095,3.383740533788012,20.55,3.590891254271002,3.56,4.0,0.0,OUT
2.0,2018091601.0,4106.0,6.740000000000002,2.25,0.33105890714493164,9.873727766147894,19.673333000000007,5.5502252206554665,2.51,2.0,1.0,SCREEN
2.0,2018091601.0,4163.0,2.259999999999998,16.010000000000005,0.47434164902525716,0.7692203845452854,20.76,5.143947900202721,0.4,2.901,1.0,POST
2.0,2018091602.0,51.0,19.509999999999998,7.27000000000001,0.4916299421312691,2.931654822792072,3.86,3.5585671273702295,1.79,1.601,1.0,FLAT
2.0,2018091602.0,75.0,13.069999999999997,2.690000000000012,0.26870057685089993,3.0702605752606806,12.663333000000002,,0.31,1.4010000000000034,1.0,SCREEN
2.0,2018091602.0,141.0,2.3900000000000006,17.009999999999998,1.2690547663517102,1.678153747426024,23.493333000000003,,0.95,3.3000000000000043,0.0,IN
2.0,2018091602.0,199.0,4.760000000000002,1.970000000000013,0.5020956084253233,9.08355106772676,16.7,,1.95,2.101000000000001,1.0,SCREEN
2.0,2018091602.0,242.0,0.9800000000000004,6.17,0.3400000000000007,2.9161961525247238,19.07,,5.88,4.5,1.0,FLAT
2.0,2018091602.0,298.0,12.23,0.5100000000000016,0.4341658669218446,8.233377192865635,13.423333000000007,4.329364849490048,0.8,1.4010000000000002,1.0,CROSS
2.0,2018091602.0,426.0,7.469999999999999,10.469999999999999,0.050990195135924676,0.6440496875241869,19.04,4.6508923874886605,2.6,1.3000000000000007,1.0,SCREEN
2.0,2018091602.0,450.0,24.75,20.559999999999995,0.49929950931280026,3.583531777450839,2.753333000000005,3.6555984462191686,0.38,3.100999999999999,1.0,OUT
2.0,2018091602.0,516.0,7.52,7.230000000000004,0.690651865993278,3.1847919869278694,11.58,2.451224183953809,4.27,2.6000000000000014,1.0,FLAT
2.0,2018091602.0,561.0,1.6999999999999993,7.780000000000001,0.1972308292331588,0.40804411526205764,20.81,2.772435752186154,0.29,1.899000000000001,1.0,SLANT
2.0,2018091602.0,585.0,3.849999999999998,14.710000000000008,0.5869412236331604,1.2632101962856397,20.32,1.972739212364371,4.61,2.299999999999999,1.0,POST
2.0,2018091602.0,636.0,5.959999999999997,2.219999999999999,0.3820994634908514,7.827803012340041,25.14,,1.06,3.899000000000001,0.0,
2.0,2018091602.0,658.0,19.74,8.829999999999998,0.699213844256534,1.489295135290514,7.063333,5.7662466128323,0.38,1.5999999999999996,1.0,HITCH
2.0,2018091602.0,793.0,21.07,23.89,3.701742832774854,1.2461942063739522,2.26,,2.17,3.899000000000001,0.0,GO
2.0,2018091602.0,815.0,11.379999999999999,11.480000000000004,0.5685947590331752,0.848645980371087,11.723333000000004,,4.88,5.5,1.0,OUT
2.0,2018091602.0,839.0,18.2,24.47999999999999,0.9170605214488206,2.545211189665798,9.71,,0.45,3.0,0.0,
2.0,2018091602.0,893.0,7.470000000000002,15.86,0.3298484500494213,1.9025246384738366,14.073333000000005,4.899387716847891,2.17,4.699999999999999,1.0,SLANT
2.0,2018091602.0,917.0,15.619999999999997,10.730000000000004,0.9656603957913948,3.473110997362454,6.013333000000003,,3.1,1.5990000000000002,1.0,OUT
2.0,2018091602.0,968.0,0.4499999999999993,14.740000000000009,0.48507731342538607,5.24191758805878,23.883333000000004,2.1298356744124636,0.64,2.7010000000000005,1.0,HITCH
2.0,2018091602.0,1024.0,0.23000000000000043,7.280000000000001,0.6824954212300643,3.2940097146183387,22.933333000000005,3.5095583767762064,0.47,2.399,1.0,HITCH
2.0,2018091602.0,1069.0,23.39,36.59,1.7057842770995435,1.2873616430513977,1.0833330000000032,4.67132743446657,0.82,2.5,0.0,GO
2.0,2018091602.0,1129.0,20.660000000000004,21.560000000000002,1.313202193114225,1.237133784196361,1.803333000000002,,1.38,2.0,0.0,GO
2.0,2018091602.0,1174.0,15.95,6.32,0.7902531240052147,5.750034782503491,12.92,2.6333628690326774,2.08,1.4000000000000004,1.0,FLAT
2.0,2018091602.0,1240.0,6.550000000000001,13.669999999999987,0.756108457828644,1.4835430563350707,17.23,2.9410882339705497,0.68,2.3009999999999984,1.0,SLANT
2.0,2018091602.0,1264.0,3.530000000000001,25.909999999999997,7.754205310668528,3.218602181071776,18.1,0.6212889826803641,3.51,3.3000000000000007,0.0,GO
2.0,2018091602.0,1286.0,10.099999999999998,0.6299999999999955,1.5286922515666754,2.163168971670963,16.98,3.557808314116992,0.6,1.6000000000000014,0.0,FLAT
2.0,2018091602.0,1308.0,0.46999999999999886,18.1,0.3891015291668764,1.7441330224498386,19.623333000000002,1.356945098373552,4.56,4.5,0.0,HITCH
2.0,2018091602.0,1349.0,18.93,41.06,0.46572524088780465,0.7430343195303954,2.053333000000002,,1.91,3.898999999999999,0.0,GO
2.0,2018091602.0,1422.0,10.130000000000003,4.99,1.0123734488813885,3.55332238897627,8.873333000000002,,1.13,1.5,1.0,FLAT
2.0,2018091602.0,1509.0,14.370000000000001,9.010000000000005,0.19723082923315727,1.1727318534089477,7.03,5.4581498696902795,0.88,1.7999999999999972,1.0,OUT
2.0,2018091602.0,1533.0,5.969999999999999,8.179999999999993,0.6420280367709825,6.326531435154655,16.44,3.19931242613159,0.95,2.7010000000000005,1.0,CROSS
2.0,2018091602.0,1562.0,17.59,23.840000000000003,0.4596737973824484,1.7385051049680533,3.55,0.8352245207128419,3.38,3.1999999999999993,1.0,OUT
2.0,2018091602.0,1603.0,17.27,14.530000000000001,1.4985659811966885,1.0499523798725348,4.99,2.2268587741480133,0.49,2.101000000000006,0.0,HITCH
2.0,2018091602.0,1663.0,8.21,4.189999999999998,1.4208800090085,3.0912942273423325,17.153333000000003,7.727153421538876,2.42,1.399000000000001,1.0,SCREEN
2.0,2018091602.0,1724.0,14.619999999999997,15.660000000000004,5.278200450911278,1.0241581909060693,2.573333000000005,0.7140028011149536,1.08,4.0,0.0,
2.0,2018091602.0,1768.0,6.82,3.289999999999999,0.7550496672405084,11.119015244166187,21.16,,2.01,2.200000000000003,1.0,SCREEN
2.0,2018091602.0,1813.0,19.92,15.259999999999991,0.7937883848986471,2.3032585612562007,2.093333000000001,,0.79,2.8999999999999986,1.0,OUT
2.0,2018091602.0,1837.0,19.799999999999997,13.679999999999993,0.33955853692699084,5.43737068811756,0.1633330000000015,,1.45,4.899999999999999,1.0,OUT
2.0,2018091602.0,1910.0,13.450000000000003,14.5,0.250199920063936,1.9729419656948852,1.4433330000000026,,6.73,4.401000000000003,1.0,OUT
2.0,2018091602.0,1976.0,1.490000000000002,12.049999999999997,0.41593268686171914,2.915081473990039,19.083333000000003,5.407707462502018,1.91,3.1000000000000014,1.0,HITCH
2.0,2018091602.0,2048.0,17.11,2.860000000000001,0.24351591323771885,2.835912551543154,12.22,,0.08,1.0999999999999996,1.0,SCREEN
2.0,2018091602.0,2093.0,21.699999999999996,25.12,0.3945883931389781,7.463846193484963,6.073333000000005,,0.71,2.8999999999999986,1.0,GO
2.0,2018091602.0,2136.0,19.84,12.629999999999995,0.48877397639399894,1.806128456118227,6.05,,0.38,1.6989999999999998,1.0,OUT
2.0,2018091602.0,2160.0,2.129999999999999,23.880000000000003,0.4313930922024569,1.1660617479361886,24.523333000000004,3.762472591262294,3.08,3.101000000000006,1.0,IN
2.0,2018091602.0,2212.0,17.75,6.8700000000000045,0.5590169943749467,5.079625970482468,8.123333000000002,,1.68,1.101,1.0,HITCH
2.0,2018091602.0,2236.0,8.11,4.980000000000004,1.932097306038177,6.935618213252526,18.783333000000006,,3.67,2.6999999999999957,0.0,SCREEN
2.0,2018091602.0,2289.0,17.330000000000002,34.400000000000006,3.1485393438863025,1.6793153366774225,1.7,,6.24,4.899000000000001,0.0,CORNER
2.0,2018091602.0,2366.0,8.109999999999998,1.6500000000000057,0.2831960451701327,5.390667862148444,14.69,3.567422038391305,1.38,1.6010000000000062,1.0,SCREEN
2.0,2018091602.0,2390.0,0.8599999999999994,6.719999999999999,0.9323089616645325,6.687077089431524,24.113333000000004,0.22847319317592452,4.09,4.700000000000003,0.0,HITCH
2.0,2018091602.0,2437.0,14.85,1.6300000000000026,0.43931765272977563,7.4001418905315575,10.9,,1.44,1.299999999999999,0.0,SCREEN
2.0,2018091602.0,2478.0,16.63,15.910000000000004,0.48826222462934427,0.5371219600798348,7.72,,0.99,2.7010000000000005,1.0,OUT
2.0,2018091602.0,2547.0,17.66,11.52000000000001,0.2334523505985776,2.3622235287965525,5.243333,1.9163767896736814,0.67,2.2989999999999995,1.0,HITCH
2.0,2018091602.0,2595.0,8.560000000000002,21.180000000000007,0.5852349955359796,3.7215588131856845,10.463333000000006,3.495668748608774,5.33,6.299999999999997,1.0,CROSS
2.0,2018091602.0,2619.0,23.39,22.049999999999997,0.6896375859826661,3.006476342830591,0.07666699999999338,1.0694391053257828,6.12,5.401,0.0,OUT
